Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
0,0.06314344543582705,0.2352941176470588,0.5,0.4403125963841563,0.38588011424840984,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.13636363636363635,0.4,0.0,0.0,0.5,0.5555555555555556,0.4285714285714285,0.07407407407407407,0.18032786885245902,0.5,0.0,0.8,1.0,0.25,0.0,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,0.3333333333333333,0.11481218993621545,1.0,0.0,0.08174640037157455,0.13486088379705402,0.0,0.0,1.0,1.0,0.3772200771561982,0.426634382566586,0.0,0.59309515868294,0.5,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.6666666666666665,0.0,0.4,0.0,0.09345794392523364,0.6666666666666666,0.5,0.48236953455571224,1.0,1.0,1.0,0.0,0.2961608775137112,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.25,1.0,0.75
1,0.9684282772820865,0.0,0.5,0.5303418530338768,0.41785339163561286,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.8636363636363636,0.4,0.0,0.0,0.16666666666666666,0.7777777777777777,0.4285714285714285,0.02962962962962963,0.06557377049180328,0.5,0.0,0.8,1.0,0.75,0.22875,0.3333333333333333,1.0,0.5,0.5,0.25,1.0,0.3333333333333333,0.17292700212615167,1.0,0.0,0.40315838365071993,0.30180032733224227,0.0,0.0,1.0,1.0,0.6465728395200268,0.0,0.0,0.6044005374297754,0.5,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.6666666666666665,0.3333333333333333,0.2,0.0,0.037383177570093455,0.0,0.5,0.43723554301833567,1.0,1.0,1.0,0.1925320886814469,0.08043875685557587,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7272727272727273,0.75,0.0,0.0
2,0.17295813315030886,0.0,0.5,0.44563844305834177,0.3651823740380262,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.4545454545454546,0.4,0.0,0.0,0.16666666666666666,0.4444444444444445,0.5714285714285714,0.3925925925925926,0.8852459016393444,0.5,0.0,0.4,0.5,0.25,0.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,0.8333333333333333,0.16335931963146705,1.0,0.0,0.18207152810032512,0.21505728314238953,0.0,0.75,1.0,1.0,0.5183364574374987,0.0,0.0,0.4845282917810634,0.5,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.24999999999999997,1.6666666666666665,0.0,0.4,0.0,0.49532710280373826,0.6666666666666666,0.25,0.20733427362482368,1.0,1.0,1.0,0.2917152858809801,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4545454545454545,1.0,1.0,0.75
3,0.0487302676733013,0.0,0.5,0.5175033420618727,0.40318204792418544,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.4545454545454546,0.4,0.0,0.0,0.16666666666666666,0.4444444444444445,0.7142857142857143,0.41481481481481486,0.13114754098360656,0.5,0.0,0.9,1.1,0.0,0.065,1.0,1.0,0.25,1.0,1.0,1.0,0.0,0.05669737774627924,0.16666666666666666,0.24559023066485752,0.18764514630747794,0.1777414075286416,0.0,0.5,1.0,1.0,0.4462166352424042,0.0,0.0,0.4171124391040273,0.5,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.33333333333333337,1.6666666666666665,0.0,0.4,0.0,0.19626168224299065,1.0,0.5,0.3455571227080395,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.36363636363636365,1.0,1.0,0.75
4,0.11667810569663692,0.8235294117647058,0.5,0.27378038483032174,0.2752711686561935,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.9545454545454546,0.4,0.0,1.0,0.5,0.6666666666666665,0.7142857142857143,0.14074074074074075,0.3278688524590164,0.5,0.0,0.30000000000000004,0.4,0.25,0.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.25,1.0,0.3333333333333333,0.0877037562012757,0.8333333333333333,0.14586160108548168,0.1644217371110079,0.17414075286415714,0.0,0.5,1.0,1.0,0.43847168234668477,0.34043583535108957,0.0,0.589311697179832,0.5,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.24999999999999997,1.6666666666666665,0.3333333333333333,1.0,0.0,0.17757009345794392,0.6666666666666666,0.5,0.3554301833568406,0.3333333333333333,1.0,1.0,0.514585764294049,0.06398537477148081,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4545454545454545,0.0,1.0,0.75
5,-0.0006863417982155115,0.0,0.5,0.49506374709743084,0.39131676594912324,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0454545454545454,0.2,0.0,0.0,0.16666666666666666,0.5555555555555556,0.8571428571428571,0.22962962962962963,0.5245901639344263,0.5,0.0,0.4,0.5,0.25,0.0,1.0,1.0,0.25,0.5,1.0,0.25,0.0,0.1732813607370659,1.0,0.0,0.13190896423594983,0.2065466448445172,0.0,0.0,1.0,1.0,0.5030560164904583,0.0,0.0,0.4702445078729567,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,1.0,0.33333333333333337,1.6666666666666665,0.3333333333333333,1.0,0.0,0.2897196261682243,0.6666666666666666,0.5,0.3244005641748942,1.0,1.0,1.0,0.34772462077012833,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.25,1.0,0.75
6,0.91283459162663,0.0,0.5,0.42942534215338624,0.3759922185393185,0.0,0.5,1.0,1.0,0.0,0.75,0.5,0.2272727272727273,0.4,0.0,0.0,0.16666666666666666,0.3333333333333333,0.5714285714285714,0.5259259259259259,0.8524590163934427,0.5,0.0,0.4,0.5,0.25,0.0,1.0,1.0,0.25,1.0,1.0,0.75,0.0,0.1222537207654146,1.0,0.0,0.058522991175104504,0.1335515548281506,0.0,0.0,1.0,1.0,0.3380444336424633,0.0,0.0,0.31599570053130943,0.5,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,1.0,0.08333333333333334,1.6666666666666665,0.3333333333333333,0.2,0.4,0.47663551401869153,1.0,0.25,0.20310296191819463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.75,1.0,0.75
7,0.8009608785175016,0.2352941176470588,0.5,0.6389215990610928,0.648697984099811,0.0,0.5,0.0,1.0,0.0,0.25,0.0,0.5909090909090909,0.4,0.0,0.0,0.5,1.0,0.4285714285714285,0.08148148148148149,0.18032786885245902,1.0,0.0,0.30000000000000004,0.4,0.0,0.8612500000000001,0.3333333333333333,0.3333333333333333,0.5,0.0,1.0,0.25,0.3333333333333333,0.24574769666902907,1.0,0.0,0.25220622387366465,0.3158756137479542,0.0,0.0,1.0,1.0,0.6438954767384257,0.8697336561743342,0.0,0.8437015408547914,0.5,0.0,1.0,0.5,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666665,0.3333333333333333,1.0,0.0,0.102803738317757,0.0,0.75,0.5691114245416079,1.0,1.0,1.0,0.42123687281213534,0.13893967093235832,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5454545454545454,0.0,1.0,0.75
8,0.2903225806451613,0.2352941176470588,0.75,0.38858111692291897,0.18689419300703647,0.0,0.0,1.0,0.3333333333333333,0.0,0.75,0.0,0.6818181818181819,0.4,0.0,0.0,0.5,0.6666666666666665,0.8571428571428571,0.4666666666666667,0.2950819672131148,0.5,0.0,0.30000000000000004,0.4,0.25,0.0,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.30236878773803993,0.10654664484451719,0.0,0.5,1.0,1.0,0.2837832634038673,0.3302663438256659,0.0,0.5041643130744138,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,1.0,0.33333333333333337,1.6666666666666665,0.6666666666666666,0.2,0.4,0.5794392523364486,1.0,0.25,0.1692524682651622,1.0,1.0,0.5,0.0,0.0,0.2282608695652174,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.7272727272727273,0.75,1.0,0.75
9,0.32326698695950584,0.0,0.5,0.6129361977141516,0.47836250349720766,0.0,0.5,0.0,1.0,0.0,0.75,0.0,0.6363636363636364,0.4,0.0,0.0,0.16666666666666666,0.7777777777777777,0.4285714285714285,0.007407407407407408,0.01639344262295082,0.5,0.0,0.8,1.0,0.0,0.19,0.3333333333333333,1.0,0.5,0.0,1.0,0.25,0.3333333333333333,0.23919206236711552,1.0,0.0,0.2907570831398049,0.32340425531914896,0.0,0.0,1.0,1.0,0.6727367657054679,0.0,0.0,0.6288579381759818,0.5,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.6666666666666666,0.41666666666666663,1.6666666666666665,0.3333333333333333,0.8,0.0,0.009345794392523364,0.6666666666666666,0.75,0.6403385049365303,1.0,1.0,1.0,0.2917152858809801,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5454545454545454,0.25,0.3333333333333333,1.0
10,0.43239533287577214,0.0,0.5,0.5175033420618727,0.4333519892449933,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.5454545454545454,0.4,0.0,0.0,0.16666666666666666,0.6666666666666665,0.4285714285714285,0.23703703703703705,0.5409836065573771,1.0,0.0,0.5,0.6000000000000001,0.0,0.130625,1.0,0.3333333333333333,0.25,1.0,1.0,1.0,0.0,0.1456413890857548,1.0,0.0,0.2619600557361821,0.22684124386252047,0.0,0.75,1.0,1.0,0.545289522602185,0.0,0.0,0.5097233604186653,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,1.0,0.33333333333333337,1.6666666666666665,0.3333333333333333,1.0,0.0,0.29906542056074764,0.0,0.5,0.383638928067701,1.0,1.0,1.0,0.22403733955659275,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2727272727272727,0.75,1.0,0.5
11,0.9176389842141386,0.0,0.5,0.6451425851264736,0.3904995738965942,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.13636363636363635,0.4,0.0,0.0,0.16666666666666666,0.4444444444444445,0.7142857142857143,0.2518518518518519,0.5737704918032788,1.0,0.0,0.4,0.5,0.25,0.0,1.0,0.3333333333333333,0.25,1.0,1.0,0.75,0.8333333333333333,0.06378454996456415,1.0,0.0,0.23409196470041801,0.14140752864157122,0.0,0.0,1.0,1.0,0.3596750838517542,0.0,0.0,0.3362155053427145,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,1.0,0.24999999999999997,1.6666666666666665,0.0,0.4,0.0,0.3177570093457944,0.6666666666666666,0.25,0.20310296191819463,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4545454545454545,0.0,1.0,0.75
12,0.05696636925188744,0.2352941176470588,0.5,0.6482143036505974,0.49201451280835196,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5909090909090909,0.4,0.0,0.0,0.5,0.7777777777777777,0.4285714285714285,0.11111111111111112,0.2459016393442623,1.0,0.0,0.30000000000000004,0.4,0.0,0.1775,0.3333333333333333,1.0,0.25,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.5982350209010683,0.21080196399345338,0.0,0.0,1.0,1.0,0.5145738003672773,0.5404358353510896,0.0,0.700121816992064,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.6666666666666665,0.3333333333333333,1.0,0.0,0.14018691588785046,1.0,0.5,0.32581100141043723,1.0,1.0,1.0,0.1481913652275379,0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2727272727272727,0.0,1.0,0.75
13,0.2052161976664379,0.2352941176470588,0.5,0.4238592228593645,0.49403929620375675,0.0,0.5,0.6666666666666666,1.0,0.0,0.75,0.0,0.13636363636363635,0.4,0.0,0.0,0.5,0.7777777777777777,0.4285714285714285,0.06666666666666667,0.14754098360655737,0.5,0.0,0.8,1.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.3333333333333333,0.04978738483345146,1.0,0.0,0.3469577333952624,0.16824877250409168,0.0,0.0,1.0,1.0,0.4871325232104091,0.6014527845036319,0.0,0.7052076551549962,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.6666666666666666,0.5833333333333334,1.6666666666666665,0.3333333333333333,1.0,0.2,0.08411214953271028,0.0,0.5,0.48166431593794073,1.0,1.0,1.0,0.24270711785297547,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.25,1.0,0.75
14,0.8970487302676733,0.0,0.5,0.44563844305834177,0.3337306460727085,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.8636363636363636,0.4,0.0,0.0,0.16666666666666666,0.5555555555555556,0.4285714285714285,0.12592592592592594,0.2950819672131148,0.5,0.0,0.30000000000000004,0.4,0.0,0.055,1.0,1.0,0.25,0.5,1.0,1.0,0.3333333333333333,0.21261516654854715,1.0,0.0,0.036228518346493266,0.20916530278232406,0.0,0.5,1.0,1.0,0.5125321511208947,0.0,0.0,0.4791025676511005,0.5,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.6666666666666666,0.33333333333333337,1.6666666666666665,0.0,0.4,0.0,0.1588785046728972,0.6666666666666666,0.5,0.34978843441466856,1.0,1.0,1.0,0.1306884480746791,0.09323583180987204,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4545454545454545,0.5,1.0,0.75
15,0.23335621139327384,0.4117647058823529,0.5,0.44563844305834177,0.3685090922997323,0.0,0.5,1.0,1.0,0.0,0.75,0.0,0.4545454545454546,0.4,0.0,0.5,0.16666666666666666,0.2222222222222222,0.2857142857142857,0.4222222222222222,0.9344262295081968,0.5,0.0,0.7000000000000001,0.9,0.0,0.2125,1.0,1.0,0.75,0.75,0.5,0.5,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.0,2.0,0.25,0.0,0.0,0.42983784733895325,0.0,0.0,0.4018019472209433,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.33333333333333337,1.6666666666666665,0.0,0.4,0.4,0.5327102803738317,1.0,0.5,0.2820874471086037,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.36363636363636365,0.0,1.0,0.75
