SalePrice
94,204750
1413,257000
254,145000
73,144900
172,239000
1,181500
1332,100000
1169,625000
425,135000
473,440000
632,82500
1339,128500
85,260000
301,267000
1309,179200
342,87500
409,339750
544,179665
867,129000
1373,466500
985,125000
788,107900
918,238000
1314,119000
628,135000
698,138500
673,257500
877,350000
991,168000
488,160000
282,207500
375,61000
666,129000
1412,90000
708,179540
643,152000
394,109000
1125,115000
1238,142500
778,144000
934,242000
831,151000
1219,91500
925,175000
1160,146000
558,175000
224,386250
1193,165000
1390,235000
543,133000
874,66500
738,179000
652,191000
164,152000
1285,132500
1236,175500
576,145000
190,315000
111,180000
616,183200
1376,91000
875,303477
598,217500
567,214000
1110,188000
522,159000
1349,122000
376,148000
1142,424870
582,118500
699,196000
1354,235000
709,109900
1257,99900
1139,144000
10,129500
911,143500
858,152000
970,135000
1011,100000
880,157000
455,175500
460,263435
534,178000
547,129500
678,372500
668,168000
1436,120500
89,123600
1220,115000
1179,93000
205,180500
13,279500
563,185000
784,128000
397,169500
427,109008
410,60000
1183,120000
34,277500
0,208500
813,157900
849,187000
193,130000
951,119900
1048,115000
152,190000
1079,126000
1424,144000
1374,250000
81,153500
326,324000
654,350000
775,162000
69,225000
703,140000
272,290000
1299,154000
1134,169000
717,157000
916,35311
759,290000
187,135000
1389,131000
1203,213000
289,153575
1393,163000
40,160000
468,250000
647,155000
710,52000
449,120000
151,372402
863,132500
861,131500
1278,237000
1150,124000
526,132000
413,115000
595,319000
148,141000
1198,178000
1311,203000
493,155000
1407,112000
530,175000
231,403000
1002,232000
126,128000
509,124500
1303,232000
199,274900
158,254900
745,299800
340,202900
108,115000
675,148500
1042,196000
211,186000
1271,185750
667,193500
1015,227000
827,189000
486,156000
1132,117500
987,395192
507,208300
680,143000
1415,175900
140,115000
808,159950
891,172500
662,110000
1094,129000
793,225000
1018,160000
706,302000
419,142000
625,160000
79,110000
105,250000
45,319900
1357,149900
1096,127000
1210,189000
1439,197000
548,125000
198,104000
1336,135000
487,175000
1431,143750
420,206300
260,176000
1343,177000
723,135000
923,193000
572,224500
961,272000
978,110000
251,235000
122,136000
549,263000
295,142500
1175,285000
426,275000
1152,230000
90,109900
814,116000
1039,80000
382,213500
24,154000
1458,142125
536,188000
658,97500
744,180000
596,114504
135,174000
465,178740
327,145250
64,219500
178,501837
436,116000
339,155000
676,87000
739,190000
412,222000
452,204000
800,200000
700,312500
1247,169900
261,276000
1383,112000
815,224900
358,130000
31,149350
1300,225000
554,284000
714,130500
1038,97000
1128,215000
33,165500
1071,154000
611,148000
287,88000
188,153337
1019,213490
259,97000
1025,112500
1295,138500
38,109000
768,216837
560,121500
1159,185000
244,205000
1097,170000
39,82000
883,118500
728,110000
684,221000
1121,212900
29,68500
337,214000
690,141000
981,336000
1347,283463
1224,184000
74,107400
1251,171750
281,185000
442,162900
312,119900
216,210000
1074,194000
656,145500
490,115000
250,76500
915,75000
1235,138887
828,185000
1432,64500
267,179500
1171,163000
629,168500
480,326000
1387,136000
110,136900
1200,116050
1063,110500
825,385000
28,207500
945,124900
926,285000
